percent	matchen	wrong
97.79584078107561	5545	10325
97.8502558026995	5548	5316
97.9734975542341	5555	2910
97.26782084873744	5515	6495
97.86767763410296	5549	3365
91.16636570521763	5169	2316
1.199090187890189	68	32
0.052910052027021134	3	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
96.15604782104492	5452	11886
68.06200835023607	3859	1243
1.975308622632708	112	32
78.04612434932164	4425	2059
7.796532801219395	442	150
0.017636684009007045	1	2
95.24023012433733	5400	5145
93.31783196585519	5291	2476
88.13218915121895	4997	2029
94.69306270054409	5369	3535
87.46308145523071	4959	1977
24.867219148363386	1410	643
93.05306606292724	5276	2822
79.15684313774109	4488	1653
8.926399053846087	506	236
91.27219140189034	5175	2393
62.87856999805995	3565	1307
4.7284057378768924	268	88
92.87778516496931	5266	2534
84.90619815417699	4814	1890
99.13601869855609	5621	16003
96.91444135393415	5495	9194
95.29400078909738	5403	3757
96.45566199166434	5469	9415
95.91021510532924	5438	4486
94.76467971801758	5373	2344
95.43337369646345	5411	5958
95.73340715680804	5428	2884
87.85087383815221	4981	1986
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
64.53332698004586	3659	1016
90.75983467102051	5146	5198
42.96404926436288	2436	633
0.7407407317842756	42	12
70.28640824045453	3985	1530
4.127656197547912	234	99
0.017636684009007045	1	1
96.43886925833566	5468	4679
93.86501513889857	5322	2582
87.39209906714304	4955	2117
95.25702345711845	5401	3485
87.18045868873597	4943	2045
17.14514752796718	972	573
93.65359014783587	5310	2828
76.705112355096	4349	1672
7.886039059502738	447	195
91.29048447608947	5176	2435
58.60937957082476	3323	1256
4.022717993600028	228	72
93.88243675231934	5323	2663
99.20656531197685	5625	15241
98.9069571358817	5608	13334
97.79713657924107	5545	8521
98.46711000714983	5583	3925
97.35621926443918	5520	9043
97.72658397129604	5541	4415
96.61697823660714	5478	2699
97.215550667899	5512	5491
97.65560738699777	5537	3112
87.2514359337943	4947	2164
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
64.53332698004586	3659	1016
90.75983467102051	5146	5196
42.96404926436288	2436	633
0.7407407317842756	42	12
70.28640824045453	3985	1530
4.127656197547912	234	99
0.017636684009007045	1	1
95.11677867344447	5393	4383
92.17188241141183	5226	2314
85.09932493482317	4825	1951
94.07470348903111	5334	3259
85.4524999822889	4845	1886
16.650218173435757	944	519
92.47171145847865	5243	2660
75.04727018220085	4255	1547
7.515233087539673	426	176
90.37272060258049	5124	2299
57.26876034736633	3247	1183
3.9345345429011753	223	65
92.25985101972307	5231	2468
97.58397979736328	5533	12137
98.00726579938616	5557	12039
95.89280384608678	5437	7141
95.32818788800921	5405	2973
96.01560985020228	5444	8310
96.03324192592076	5445	3737
93.56624559674944	5305	2230
95.80417425973074	5432	5022
95.34539478846959	5406	2677
84.39406776428223	4785	1866
0.37059082303728375	21	17
0.0	0	0
0.0	0	0
87.8319193158831	4980	3341
16.029869280542645	909	215
84.97694367000035	4818	3007
19.154207812036788	1086	301
0.21164020810808454	12	5
61.6263231754303	3494	1122
2.5582064032554626	145	65
0.0	0	0
96.45739364624023	5469	4173
92.61214354378836	5251	2410
84.51752920831953	4792	1990
94.78125801086426	5374	3230
84.42957212584359	4787	1921
12.96652797971453	735	464
93.00060311726162	5273	2671
71.73111621992929	4067	1562
6.686739097322737	379	162
90.19679439408439	5114	2324
52.87744174003601	2998	1152
3.1761463676180157	180	57
99.41820526123047	5637	16237
98.32515651157924	5575	10010
98.23675755092076	5570	11559
97.70894797188895	5540	6604
98.57292960030692	5589	3336
97.28524278913225	5516	7749
97.99113431658064	5556	3812
94.49971547807966	5358	2525
97.37384501865932	5521	4881
97.1624254499163	5509	2901
82.66654855183192	4687	1972
0.37059082303728375	21	17
0.0	0	0
0.0	0	0
87.8319193158831	4980	3341
16.029869280542645	909	215
84.97694367000035	4818	3007
19.154207812036788	1086	301
0.21164020810808454	12	5
61.6263231754303	3494	1122
2.5582064032554626	145	65
0.0	0	0
95.3103526524135	5404	3904
91.11302027021135	5166	2179
82.27832095963615	4665	1811
93.77530479431152	5317	3013
82.70182790756226	4689	1772
12.543027138710022	711	423
91.90668239593506	5211	2524
70.33804361479623	3988	1445
6.368843269348145	361	149
89.22655630111694	5059	2213
51.87191909381321	2941	1091
3.0879629611968995	175	55
97.74227992466518	5542	13289
95.9097898210798	5438	8106
97.09080254690987	5505	10497
95.69900469098772	5426	5570
95.45186996459961	5412	2606
95.38025883265904	5408	7131
96.19240210396903	5454	3230
91.73182046072823	5201	2118
96.1401371547154	5451	4443
95.13463047572544	5394	2494
80.07329998016357	4540	1709
0.21164020810808454	12	10
0.0	0	0
96.12077451433454	5450	11897
67.30319524151939	3816	1304
3.1038413541657586	176	54
78.04612434932164	4425	2059
8.396405914851597	476	161
0.017636684009007045	1	3
51.521126580238345	2921	830
1.5529100486210414	88	43
0.0	0	0
95.98055267333984	5442	3762
90.58435987063817	5136	2260
80.99040806634086	4592	1860
94.21752891540527	5342	3012
81.14913314410619	4601	1821
10.691384874071394	606	373
92.36632780347551	5237	2537
66.58183804920742	3775	1434
5.8042488847460065	329	134
89.5444519996643	5077	2259
46.15805259772709	2617	1046
99.80621185302735	5659	18052
98.44861875261579	5582	11249
97.77927932739257	5544	7297
97.79584078107561	5545	10325
98.00834099905832	5557	5338
97.99069813319615	5556	3007
97.26782084873744	5515	6495
97.99070445469448	5556	3418
92.03012793404716	5218	2341
97.5145028250558	5529	4390
96.5275047302246	5473	2738
76.61584877967834	4344	1756
0.21164020810808454	12	10
0.0	0	0
96.15604782104492	5452	11886
67.30319524151939	3816	1304
3.1038413541657586	176	54
78.04612434932164	4425	2059
8.396405914851597	476	161
0.017636684009007045	1	3
51.521126580238345	2921	830
1.5529100486210414	88	43
0.0	0	0
94.69306270054409	5369	3535
88.87359106200081	5039	2066
78.50450042997088	4451	1693
93.05306606292724	5276	2822
79.73885414259775	4521	1660
10.267883992195129	582	338
91.27219140189034	5175	2393
65.22359891619001	3698	1330
5.539478158950805	314	123
88.46839393207006	5016	2155
45.43493776662009	2576	989
99.13601869855609	5621	16003
97.05510504586356	5503	9443
95.46907130650112	5413	5950
96.45566199166434	5469	9415
96.06916013445174	5447	4513
95.09891074044364	5392	2381
95.43337369646345	5411	5958
96.2098234994071	5455	2890
89.03252607073102	5048	2003
96.26251896449497	5458	4024
94.429163142613	5354	2409
74.21681880269732	4208	1521
0.14109347207205636	8	7
83.26616919381279	4721	2438
90.75983467102051	5146	5198
42.98125036103385	2437	651
1.375661369732448	78	23
70.28640824045453	3985	1530
4.55093663760594	258	98
0.017636684009007045	1	1
40.497951194218224	2296	598
1.1820987497057234	67	28
0.0	0	0
95.25702345711845	5401	3485
88.87402698653085	5039	2143
76.77587983948844	4353	1733
93.65359014783587	5310	2828
77.23421310016087	4379	1696
9.298296567371914	527	305
91.29048447608947	5176	2435
60.602335408755714	3436	1303
4.816589222635542	273	96
88.52173916952951	5019	2189
98.50174353463309	5585	10880
98.9069571358817	5608	13334
97.90252685546875	5551	8821
98.08039845057897	5561	5566
97.35621926443918	5520	9043
97.81455219813756	5546	4432
97.12714069911412	5507	2778
97.215550667899	5512	5491
97.69088069370815	5539	3143
88.29222601481847	5006	2199
97.58484006609235	5533	4068
95.82268224443708	5433	2617
69.29768904277256	3929	1575
0.14109347207205636	8	7
83.26616919381279	4721	2438
90.75983467102051	5146	5196
42.98125036103385	2437	651
1.375661369732448	78	23
70.28640824045453	3985	1530
4.55093663760594	258	98
0.017636684009007045	1	1
40.497951194218224	2296	598
1.1820987497057234	67	28
0.0	0	0
94.07470348903111	5334	3259
87.16238711220878	4942	1976
74.4478320326124	4221	1602
92.47171145847865	5243	2660
75.82371940612794	4299	1563
8.962978972707475	508	277
90.37272060258049	5124	2299
59.45573058468955	3371	1223
4.6047285386494226	261	87
87.62204769338881	4968	2085
96.31564385550362	5461	8796
98.00726579938616	5557	12039
96.1031379699707	5449	7491
95.53961312430245	5417	4619
96.01560985020228	5444	8310
96.2629491533552	5458	3748
94.20074114118303	5341	2238
95.80417425973074	5432	5022
95.43357761928013	5411	2688
85.4701312473842	4846	1882
96.05066266741072	5446	3728
93.63594251360212	5309	2301
67.12816160746983	3806	1350
87.78032150268555	4977	3760
49.9314373254776	2831	877
84.97694367000035	4818	3007
20.264888742991857	1149	324
0.4409171036311558	25	7
61.6263231754303	3494	1122
2.734573253563472	155	70
0.0	0	0
30.568024802207947	1733	422
0.811507933480399	46	20
0.0	0	0
94.78125801086426	5374	3230
86.81008864130293	4922	2028
71.82016533102308	4072	1597
93.00060311726162	5273	2671
72.94805287633623	4136	1587
8.52205650125231	483	256
90.19679439408439	5114	2324
55.18785237584795	3129	1181
3.9876650742122104	226	77
99.08310873849051	5618	13363
97.92037811279297	5552	4693
98.23675755092076	5570	11559
97.70959854125977	5540	6882
97.83262492588588	5547	4511
97.28524278913225	5516	7749
98.00855571201869	5557	3840
95.41660319737025	5410	2594
97.37384501865932	5521	4881
97.26824547903878	5515	2950
84.14803013120378	4771	2009
97.532360294887	5530	3770
94.6236026763916	5365	2510
60.21432870115552	3414	1337
87.78032150268555	4977	3759
49.9314373254776	2831	877
84.97694367000035	4818	3007
20.264888742991857	1149	324
0.4409171036311558	25	7
61.6263231754303	3494	1122
2.734573253563472	155	70
0.0	0	0
30.568024802207947	1733	422
0.811507933480399	46	20
0.0	0	0
93.77530479431152	5317	3013
84.90488563265119	4814	1886
69.80979831899916	3958	1481
91.90668239593506	5211	2524
71.4141021660396	4049	1476
8.116192327226912	460	236
89.22655630111694	5059	2213
54.040806790760584	3064	1120
3.8287144490650724	217	67
97.9190770830427	5552	11293
95.8405387878418	5434	3684
97.09080254690987	5505	10497
95.92785143171038	5439	5911
95.61082098824637	5421	3740
95.38025883265904	5408	7131
96.21047439575196	5455	3261
92.50739375523159	5245	2144
96.1401371547154	5451	4443
95.24088614327567	5400	2512
80.95513417380197	4590	1749
95.89171763828823	5437	3467
92.59515773228236	5250	2224
58.43302864687784	3313	1150
